timestamp,A,ABBV,ABNB,ABT,ACGL,ADM,AEE,AEP,AES,AIG,AJG,ALB,AMCR,AMD,AMGN,AMZN,AOS,APH,ARES,ATO,AVGO,AWK,AXON,AXP,BAC,BALL,BAX,BDX,BG,BIIB,BKNG,BKR,BLDR,BMY,BRK-B,BRO,BSX,BX,BXP,CAH,CARR,CBOE,CBRE,CDNS,CHRW,CHTR,COF,CPB,CRL,MO,SCHW,T,TECH,C,CAG,CB,CCI,CEG,CFG,CHD,CI,CIEN,CINF,CL,CLX,CMCSA,CME,CMG,CMI,CMS,COIN,COO,COP,COST,CPAY,CPRT,CRH,CRWD,CSCO,CSGP,CSX,CTAS,CTRA,CTSH,CTVA,CVS,CVX,D,DAL,DASH,DD,DDOG,DE,DECK,DELL,DG,DHI,DHR,DLR,DLTR,DOV,DOW,DPZ,DRI,DTE,DUK,DVA,DVN,DXCM,EA,EBAY,ECL,ED,EFX,EG,EIX,EL,ELV,EME,EMR,EOG,EPAM,EQIX,EQR,EQT,ERIE,ES,ESS,ETN,ETR,EVRG,EW,EXC,EXE,EXPD,EXPE,EXR,FANG,FAST,FDS,FDX,FE,FFIV,FICO,FIS,FITB,FIX,FRT,FSLR,GLW,KO,STZ,XOM,BEN,FOXA,FTV,GD,GDDY,GE,GEHC,GEN,GEV,GIS,GL,GPC,GPN,GRMN,HAS,HBAN,HCA,HD,HII,HOLX,HON,HPQ,HRL,HST,HWM,IBKR,IBM,ICE,IDXX,IEX,IFF,INCY,INTC,INTU,INVH,IP,IR,ITW,IVZ,J,JBHT,JBL,JKHY,JNJ,JPM,KDP,KEY,KEYS,KHC,KIM,KKR,KLAC,KMI,KR,KVUE,L,LEN,LH,LII,LLY,LMT,LOW,LRCX,LULU,LVS,LW,LYB,MPC,MRSH,MA,MAA,MCHP,MCK,MDLZ,MDT,MGM,MKC,MLM,MNST,MOH,MPWR,MRK,MSCI,MSFT,MTD,MU,NEM,NFLX,NI,NKE,NRG,NSC,NTAP,NTRS,NVR,NWS,NWSA,O,ODFL,OKE,ORLY,OXY,PANW,PAYC,PAYX,PCG,PEG,PEP,PFE,PG,PGR,PH,PHM,PKG,PLD,PNC,PNR,PNW,PPL,PRU,PSKY,PSX,PYPL,REG,RF,RJF,RL,RMD,RVTY,TAP,DIS,RCL,ROL,ROP,ROST,SBAC,SBUX,SHW,SJM,SLB,SMCI,SNA,SNDK,SO,SOLV,SPGI,SRE,STE,STT,STX,SW,SWKS,SYF,SYK,TDG,TDY,TEL,TER,TFC,TGT,TJX,TKO,TMO,TPR,TRMB,TROW,TSCO,TSLA,TTWO,TXN,TXT,UAL,UBER,UDR,UHS,ULTA,URI,USB,VMC,VRSN,VRTX,VST,VTR,VTRS,VZ,WAB,WAT,WBD,WDAY,WDC,WEC,WFC,WM,WMT,WSM,WTW,WYNN,XEL,XYL,YUM,AA,AAL,ACM,ADC,AGCO,AHR,AIT,ALGM,ALK,ALLY,ALV,AMH,ARW,ARWR,ASB,ASGN,ASH,AVAV,AVNT,AVT,AVTR,AXTA,AYI,BAH,BBWI,BC,BCO,BDC,BHF,BILL,BJ,BLD,BMRN,BRBR,BRKR,BSY,BURL,BWA,BWXT,BYD,CACI,CART,CBSH,CBT,CDP,CG,CGNX,CHE,CHH,CHRD,CHWY,CLH,CMC,CNH,CNM,CNO,CNX,CNXC,COHR,COKE,COLB,CR,CRBG,CROX,CRUS,ZBH,ZBRA,ZTS,CSL,CUBE,CYTK,DBX,DCI,DKS,DLB,DOCU,DT,DY,EEFT,EHC,ELF,ELS,ENS,ENTG,EPR,ESAB,ESNT,EVR,EXLS,FAF,FHI,FIVE,FLEX,FLO,FLR,FLS,FN,FND,FR,GAP,GATX,GBCI,GGG,GME,GMED,GNTX,GWRE,GXO,H,HAE,HIMS,HL,HLNE,HOMB,HRB,HXL,IBOC,IDA,ILMN,INGR,IPGP,JAZZ,JEF,JHG,KBH,KD,KMPR,KNF,KNX,KRC,KRG,KTOS,LAD,LAMR,LECO,LFUS,LITE,LNTH,LOPE,LPX,LSCC,M,MASI,MAT,MIDD,MKSI,MMS,MORN,MP,MSA,MSM,MTDR,MTG,MTN,MUSA,MZTI,NEU,NFG,NJR,NLY,NOVT,NSA,NTNX,NVST,NVT,NWE,NXST,NXT,NYT,OC,OGE,OGS,OHI,OKTA,OLED,OLLI,OLN,ONB,ONTO,OPCH,ORA,OSK,OVV,PATH,PB,PBF,PEGA,PEN,PINS,PK,PLNT,PNFP,POR,POST,PPC,PRI,PSN,PSTG,QLYS,R,RBC,REXR,RGLD,RLI,RMBS,RNR,RRC,RRX,RS,RYAN,RYN,SAIA,SAM,SARO,SATS,SBRA,SCI,SF,SGI,SHC,SLGN,SLM,SON,SPXC,SR,ST,STAG,STRL,STWD,SWX,SYNA,THC,THG,THO,TLN,TREX,TTEK,TTMI,TWLO,TXNM,TXRH,UGI,UMBF,UNM,USFD,VAL,VLY,VNO,VNOM,WAL,WBS,WHR,WING,WLK,WMG,WMS,WPC,WTFC,WTS,AFRM,AMWL,ARM,BIRK,CCJ,DKNG,DNA,DNN,ETSY,FUTU,GDRX,GRAB,IQ,JD,JOBY,LCID,LEU,LI,LMND,NIO,NNE,NU,NXE,OKLO,OPEN,OSCR,PDD,RBLX,RDDT,RIG,ROKU,ROOT,S,SE,SHOP,SMR,SOFI,TAL,TALK,TENB,TIGR,TME,TOST,U,UEC,UUUU,VRNS,W,WB,XPEV,XRAY,YETI,Z,ZH,ZION,ZS
2026-02-16 12:07:09,125.83000183105469,231.55999755859375,121.37000274658203,112.61000061035156,98.3499984741211,69.49500274658203,110.95999908447266,129.94000244140625,16.2450008392334,78.2699966430664,208.4199981689453,166.35000610351562,50.11000061035156,207.3000030517578,369.20001220703125,198.77000427246094,80.47000122070312,146.72999572753906,133.8699951171875,179.1999969482422,325.1099853515625,133.5,429.5249938964844,337.5,52.525001525878906,67.29499816894531,19.782499313354492,175.74000549316406,122.54000091552734,196.50999450683594,4140.580078125,61.20500183105469,114.7300033569336,60.720001220703125,497.55999755859375,68.44999694824219,74.72000122070312,129.89999389648438,61.5099983215332,220.7899932861328,65.41000366210938,274.6600036621094,142.3000030517578,299.6000061035156,175.9600067138672,239.07000732421875,207.32000732421875,29.489999771118164,161.32000732421875,67.2300033569336,93.71499633789062,28.690000534057617,59.93000030517578,110.80000305175781,19.770000457763672,324.95001220703125,90.37000274658203,288.3999938964844,65.0999984741211,101.41000366210938,291.45001220703125,303.7900085449219,162.80999755859375,96.66000366210938,125.95999908447266,31.56999969482422,303.0799865722656,36.28499984741211,600.9000244140625,76.71499633789062,164.27999877929688,83.01000213623047,111.44000244140625,1018.2999877929688,337.19000244140625,37.470001220703125,125.97000122070312,429.82000732421875,76.9000015258789,44.97999954223633,40.880001068115234,193.4499969482422,31.360000610351562,66.52999877929688,75.02999877929688,78.4800033569336,183.69500732421875,66.4800033569336,68.98999786376953,160.42999267578125,50.220001220703125,125.23999786376953,603.0800170898438,115.69999694824219,117.4800033569336,153.82000732421875,167.77000427246094,212.5800018310547,180.93499755859375,126.05999755859375,231.7100067138672,32.4900016784668,375.2200012207031,211.42999267578125,144.86000061035156,128.18499755859375,148.97000122070312,44.650001525878906,70.05000305175781,200.64500427246094,82.37999725341797,299.17999267578125,113.70500183105469,192.75999450683594,337.989990234375,71.44499969482422,108.2249984741211,346.7200012207031,800.47998046875,148.1300048828125,120.73999786376953,166.39999389648438,956.47998046875,63.8650016784668,58.70000076293945,279.30999755859375,73.36000061035156,251.14500427246094,389.17999267578125,105.08999633789062,82.67500305175781,75.83999633789062,48.5,104.08000183105469,146.50979614257812,212.5500030517578,146.3699951171875,169.22000122070312,46.40999984741211,205.7899932861328,374.6300048828125,50.05500030517578,274.04998779296875,1344.8499755859375,46.79999923706055,52.869998931884766,1339.4200439453125,104.77999877929688,225.58999633789062,133.4499969482422,78.66000366210938,149.27999877929688,148.41000366210938,27.030000686645508,56.33000183105469,56.904998779296875,347.6199951171875,89.06999969482422,315.3399963378906,80.33000183105469,23.725000381469727,802.1599731445312,48.34000015258789,144.1699981689453,147.22500610351562,68.47000122070312,214.69000244140625,102.45500183105469,17.264999389648438,540.3699951171875,391.05999755859375,418.7900085449219,75.05999755859375,241.36000061035156,19.270000457763672,23.770000457763672,19.885000228881836,250.24000549316406,74.76000213623047,262.3800048828125,152.26010131835938,628.9199829101562,210.42999267578125,83.0199966430664,101.0999984741211,46.779998779296875,399.4200134277344,26.9950008392334,49.099998474121094,98.51000213623047,299.5299987792969,26.510000228881836,132.6999969482422,221.64999389648438,254.55999755859375,156.8800048828125,243.42999267578125,302.5,29.690000534057617,21.68000030517578,233.3699951171875,24.790000915527344,22.700000762939453,101.70999908447266,1464.2900390625,32.31999969482422,71.22000122070312,18.69499969482422,108.77999877929688,122.23999786376953,282.8599853515625,567.0499877929688,1040.4100341796875,652.219970703125,287.4200134277344,235.5290069580078,176.3800048828125,57.150001525878906,49.810001373291016,57.650001525878906,203.22000122070312,174.07000732421875,518.3900146484375,135.5500030517578,78.58999633789062,934.3900146484375,62.599998474121094,99.41999816894531,34.130001068115234,71.4800033569336,678.6900024414062,81.45999908447266,135.2899932861328,1171.3199462890625,121.38999938964844,525.8300170898438,401.1600036621094,1361.010009765625,411.739990234375,125.81999969482422,76.86000061035156,46.36000061035156,63.099998474121094,172.30999755859375,315.1099853515625,102.41999816894531,146.33999633789062,7501.97021484375,26.010000228881836,22.709999084472656,65.65499877929688,193.36000061035156,86.11000061035156,96.6500015258789,46.040000915527344,166.94000244140625,125.31500244140625,94.38999938964844,18.139999389648438,86.37000274658203,165.92999267578125,27.579999923706055,160.02999877929688,204.52000427246094,1001.4500122070312,142.57000732421875,246.33999633789062,138.9550018310547,229.3300018310547,101.37000274658203,99.38999938964844,37.810001373291016,104.58000183105469,10.329999923706055,159.77999877929688,40.29999923706055,76.16999816894531,29.725000381469727,158.6699981689453,369.114990234375,252.52000427246094,96.02999877929688,53.209999084472656,105.44000244140625,319.6199951171875,58.04999923706055,321.4100036621094,196.52999877929688,200.75999450683594,93.80000305175781,368.8900146484375,110.55999755859375,50.3849983215332,30.559999465942383,384.57000732421875,626.7999877929688,94.94999694824219,75.54000091552734,410.0799865722656,94.76499938964844,248.05999755859375,127.88500213623047,426.1000061035156,51.584999084472656,62.18000030517578,71.37999725341797,366.0299987792969,1286.3599853515625,660.2999877929688,236.0500030517578,314.510009765625,51.88999938964844,115.72000122070312,154.4199981689453,206.75,504.82000732421875,153.77999877929688,66.37999725341797,93.76000213623047,55.0099983215332,417.4200134277344,193.77999877929688,226.22999572753906,98.08999633789062,109.2699966430664,69.9800033569336,38.09000015258789,234.7899932861328,683.6400146484375,869.2000122070312,57.685001373291016,327.6700134277344,219.02000427246094,491.75,171.49000549316406,85.2300033569336,15.779999732971191,48.97999954223633,255.99000549316406,323.5400085449219,27.979999542236328,144.47999572753906,281.6099853515625,115.77999877929688,86.94499969482422,234.5,133.89999389648438,214.5,287.739990234375,113.37999725341797,81.58000183105469,128.02999877929688,160.59500122070312,59.939998626708984,13.885000228881836,88.30000305175781,78.07499694824219,140.5,51.79499816894531,279.9800109863281,42.380001068115234,55.2599983215332,40.790000915527344,124.94999694824219,31.625,156.22000122070312,63.83000183105469,27.860000610351562,41.41999816894531,60.939998626708984,243.6999969482422,42.75,65.79000091552734,9.194999694824219,34.130001068115234,305.30999755859375,79.2699966430664,24.075000762939453,87.0,130.72500610351562,149.52999877929688,63.849998474121094,47.0099983215332,102.76499938964844,550.4299926757812,59.880001068115234,17.864999771118164,36.505001068115234,34.119998931884766,302.2699890136719,62.79499816894531,200.36000061035156,81.98999786376953,573.2899780273438,36.31999969482422,53.599998474121094,76.18000030517578,31.540000915527344,54.4900016784668,58.86000061035156,473.3999938964844,110.06999969482422,101.81999969482422,24.229999542236328,273.81500244140625,79.62999725341797,12.760000228881836,58.15999984741211,43.029998779296875,40.599998474121094,30.389999389648438,217.41000366210938,162.0399932861328,31.4950008392334,200.38999938964844,31.065000534057617,96.95999908447266,144.63999938964844,96.43000030517578,264.6000061035156,126.5999984741211,409.2799987792969,38.93000030517578,66.23999786376953,24.549999237060547,109.5,201.19000244140625,66.01000213623047,44.83000183105469,37.20000076293945,427.489990234375,67.94999694824219,110.19999694824219,81.5199966430664,67.83000183105469,179.22000122070312,131.49000549316406,58.45000076293945,134.86000061035156,61.33000183105469,322.114990234375,30.040000915527344,67.17500305175781,55.41999816894531,205.82000732421875,64.2699966430664,10.354999542236328,45.5,89.73999786376953,495.57000732421875,70.22000122070312,58.900001525878906,27.65999984741211,192.17999267578125,51.2599983215332,94.66999816894531,23.575000762939453,88.02999877929688,24.885000228881836,126.98999786376953,65.5,165.58999633789062,57.779998779296875,16.31999969482422,22.594999313354492,122.73999786376953,29.350000381469727,31.040000915527344,89.75,72.07499694824219,144.22000122070312,116.86000061035156,118.2249984741211,153.9499969482422,166.27999877929688,53.70000076293945,49.04999923706055,66.37999725341797,12.225000381469727,32.04499816894531,80.7300033569336,59.56999969482422,31.739999771118164,25.030000686645508,89.08000183105469,301.4800109863281,131.85000610351562,293.6099853515625,359.45001220703125,562.739990234375,69.3499984741211,161.17999267578125,93.55999755859375,97.62000274658203,21.6299991607666,130.19000244140625,16.469999313354492,163.88999938964844,260.8999938964844,74.66999816894531,160.08999633789062,58.040000915527344,201.82000732421875,94.04499816894531,47.83000183105469,26.649999618530273,134.32000732421875,407.3900146484375,159.75999450683594,592.3900146484375,87.33000183105469,54.2400016784668,23.049999237060547,146.38999938964844,33.474998474121094,41.77000045776367,28.96500015258789,113.26000213623047,69.6500015258789,231.50999450683594,116.3499984741211,72.95500183105469,134.13999938964844,46.97999954223633,86.08000183105469,47.40999984741211,87.30000305175781,124.9800033569336,113.5999984741211,25.889999389648438,24.774999618530273,217.25,35.43000030517578,118.12999725341797,171.00999450683594,46.91999816894531,11.324999809265137,72.62000274658203,34.540000915527344,43.849998474121094,339.20001220703125,15.40999984741211,11.1899995803833,90.6500015258789,96.12000274658203,53.9900016784668,111.80999755859375,43.31999969482422,250.5500030517578,63.369998931884766,73.8499984741211,105.04000091552734,213.80999755859375,551.4500122070312,37.20000076293945,286.2200012207031,61.630001068115234,101.97000122070312,301.2900085449219,37.56999969482422,220.36000061035156,343.7200012207031,38.70500183105469,23.59000015258789,384.7900085449219,247.86000061035156,30.56999969482422,113.1500015258789,20.170000076293945,79.63999938964844,118.91999816894531,96.05999755859375,17.114999771118164,48.650001525878906,24.049999237060547,51.68000030517578,239.05999755859375,91.87000274658203,36.869998931884766,38.04999923706055,437.8800048828125,18.09000015258789,88.0,90.7699966430664,230.99000549316406,171.8000030517578,114.80999755859375,376.9800109863281,42.790000915527344,36.70000076293945,91.70999908447266,113.2699966430664,59.279998779296875,180.94000244140625,38.77000045776367,128.6999969482422,71.63999938964844,99.95999908447266,95.97000122070312,13.5,29.889999389648438,44.25,93.22000122070312,71.11499786376953,88.6500015258789,221.8699951171875,100.12000274658203,29.450000762939453,170.94000244140625,74.19999694824219,153.7100067138672,328.5899963378906,49.84000015258789,5.420000076293945,125.33999633789062,39.79999923706055,112.97000122070312,21.7549991607666,9.319999694824219,3.7850000858306885,45.72999954223633,146.81500244140625,2.1649999618530273,4.139900207519531,1.7949999570846558,27.149999618530273,9.899999618530273,10.295000076293945,199.10499572753906,18.469999313354492,63.7599983215332,4.945000171661377,24.75,16.825000762939453,11.609999656677246,65.66999816894531,4.445000171661377,13.4350004196167,100.30999755859375,63.16999816894531,139.75,6.53000020980835,90.08499908447266,58.56999969482422,13.880000114440918,106.7300033569336,112.66999816894531,14.305000305175781,19.614999771118164,11.25,3.7750000953674316,22.559999465942383,8.024999618530273,15.835000038146973,27.334999084472656,18.674999237060547,15.529999732971191,20.714500427246094,25.3799991607666,82.42500305175781,10.01200008392334,17.940000534057617,12.960000038146973,48.02000045776367,43.45000076293945,3.5299999713897705,61.25,177.80999755859375
